Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
4413,4413,,7,7,40,0.041595,0.051566,25375.836576,0.173219,0.173219,1,0.000246,0,0.619048,13,0.562526
4414,4414,,1,1,43,0.037027,0.043317,0,0.006251,0.006251,1,0.000071,0,0,0,0.034838
4415,4415,,3,3,41,0.03891,0.046073,5034.387976,0.009053,0.009053,1,0.000211,0,0,0,0.04521
4416,4416,,5,5,45,0.034521,0.040994,8,0.020354,0.020354,1,0.000247,0,0.5,5,0.162497
4417,4417,,3,3,42,0.038449,0.046499,4939,0.025713,0.025713,1,0.000181,0,0.333333,1,0.119551
4418,4418,,2,2,42,0.038453,0.046648,6.423958,0.042319,0.042319,1,0.000103,0,0,0,0.162529
4419,4419,,2,2,42,0.038454,0.046664,0,0.060569,0.060569,1,0.000097,0,1,1,0.21968
4420,4420,,1,1,36,0.046208,0.053082,0,0,0,2,0.000093,0,0,0,0.014427
4421,4421,,4,4,35,0.048446,0.057107,5612.666667,0,0,2,0.000297,0,0.333333,2,0.051649
4422,4422,,2,2,37,0.044309,0.050672,4939,0,0,2,0.000211,0,0,0,0.012687
4423,4423,,1,1,35,0.048525,0.056793,0,0.000002,0.000002,1,0.000096,0,0,0,0.010862
4424,4424,,1,1,38,0.04243,0.047715,0,0,0,2,0.00012,0,0,0,0.006427
4425,4425,,1,1,39,0.04291,0.049435,0,0,0,2,0.000096,0,0,0,0.018065
4426,4426,,2,2,38,0.044802,0.052078,4939,0,0,2,0.000196,0,0,0,0.015848
4427,4427,,2,2,36,0.045952,0.05206,4939,0,0,2,0.000208,0,0,0,0.012382
4428,4428,,1,1,38,0.044571,0.050967,0,0,0,2,0.000113,0,0,0,0.00674
4429,4429,,1,1,37,0.043933,0.049011,0,0,0,2,0.000119,0,0,0,0.006384
4430,4430,,1,1,39,0.042882,0.048855,0,0,0,2,0.000113,0,0,0,0.006942
4431,4431,,2,2,40,0.041147,0.046803,4939,0,0,2,0.000212,0,0,0,0.014884
4432,4432,,2,2,36,0.046362,0.054008,9876,0,0,2,0.000185,0,0,0,0.022231
4433,4433,,1,1,41,0.039521,0.044221,0,0,0,2,0.00012,0,0,0,0.006825
4434,4434,,1,1,36,0.046361,0.053822,0,0,0,2,0.000095,0,0,0,0.015805
4435,4435,,5,5,35,0.048614,0.058118,22593.260058,0,0,2,0.000382,0,0.1,1,0.055149
4436,4436,,4,4,34,0.050746,0.060333,28585.139524,0,0,2,0.000282,0,0.333333,2,0.058333
4437,4437,,3,3,32,0.05594,0.067698,73981.270606,0,0,2,0.000212,0,0.333333,1,0.046588
4438,4438,,1,1,34,0.050452,0.058468,0,0,0,2,0.000092,0,0,0,0.013699
4439,4439,,4,4,33,0.053132,0.063318,36969.539524,0,0,2,0.000291,0,0.166667,1,0.047731
4440,4440,,1,1,34,0.050324,0.058076,0,0,0,2,0.000093,0,0,0,0.013558
4441,4441,,4,4,33,0.052991,0.062831,28153.086638,0,0,2,0.000293,0,0.166667,1,0.046644
4442,4442,,4,4,34,0.050598,0.059602,19653.419971,0,0,2,0.000293,0,0.166667,1,0.05139
4443,4443,,2,2,35,0.048164,0.055478,9876,0,0,2,0.000181,0,0,0,0.020786
4444,4444,,3,3,32,0.063281,0.076435,19589.1,0,0,8,0.000244,0,0,0,0.084768
4445,4445,,3,3,33,0.060219,0.07253,4939,0,0,8,0.000231,0,0.333333,1,0.064316
4446,4446,,6,6,35,0.054993,0.066766,37904.656861,0,0,8,0.000419,0,0.066667,1,0.074498
4447,4447,,1,1,33,0.059995,0.071242,0,0,0,8,0.000089,0,0,0,0.032838
4448,4448,,7,7,32,0.063823,0.079358,111306.960153,0,0,8,0.000486,0,0.095238,2,0.16311
4449,4449,,1,1,34,0.056218,0.064318,0,0,0,8,0.000102,0,0,0,0.012277
4450,4450,,1,1,34,0.056218,0.064318,0,0,0,8,0.000102,0,0,0,0.012277
4451,4451,,1,1,33,0.059511,0.069232,0,0,0,8,0.000107,0,0,0,0.016959
4452,4452,,1,1,33,0.059511,0.069232,0,0,0,8,0.000107,0,0,0,0.016959
4453,4453,,1,1,33,0.059511,0.069232,0,0,0,8,0.000107,0,0,0,0.016959
4454,4454,,3,3,32,0.063276,0.076273,9877,0,0,8,0.000269,0,0,0,0.078289
4455,4455,,3,3,32,0.063276,0.076273,9877,0,0,8,0.000269,0,0,0,0.078289
4456,4456,,1,1,33,0.059511,0.069232,0,0,0,8,0.000107,0,0,0,0.016959
4457,4457,,2,2,32,0.063296,0.076457,19394.470707,0,0,8,0.000146,0,0,0,0.079687
4458,4458,,18,18,31,0.067545,0.08605,558624.102611,0,0,8,0.001215,0,0.006536,1,0.342393
4459,4459,,2,2,32,0.063442,0.076892,10891.454551,0,0,8,0.000158,0,0,0,0.074469
4460,4460,,1,1,35,0.054419,0.063702,0,0,0,8,0.000093,0,0,0,0.020081
4461,4461,,6,6,34,0.05755,0.0699,63968.225096,0,0,8,0.000443,0,0.066667,1,0.078412
4462,4462,,4,4,33,0.059566,0.070156,9903.952381,0,0,8,0.000337,0,0,0,0.040838
4463,4463,,1,1,32,0.063272,0.076003,0,0,0,8,0.000088,0,0,0,0.06639
4464,4464,,1,1,32,0.063272,0.076003,0,0,0,8,0.000088,0,0,0,0.06639
4465,4465,,1,1,32,0.063272,0.076003,0,0,0,8,0.000088,0,0,0,0.06639
4466,4466,,1,1,32,0.063272,0.076003,0,0,0,8,0.000088,0,0,0,0.06639
4467,4467,,2,2,39,0.045914,0.05465,7984.871905,0,0,31,0.000163,0,0,0,0.028371
4468,4468,,2,2,38,0.047023,0.055578,626.998413,0,0,31,0.000166,0,0,0,0.027073
4469,4469,,5,5,35,0.050305,0.058937,74883.695963,0,0,34,0.000395,0,0,0,0.058687
4470,4470,,3,3,38,0.046022,0.053111,5086.5,0,0,31,0.000266,0,0,0,0.022531
4471,4471,,2,2,42,0.04546,0.052879,9876,0,0,31,0.0002,0,0,0,0.015515
4472,4472,,1,1,46,0.038539,0.042606,0,0,0,31,0.000127,0,0,0,0.006593
4473,4473,,5,5,34,0.056886,0.070303,137642.116337,0,0,34,0.000357,0,0,0,0.061226
4474,4474,,4,4,33,0.060239,0.076494,605167.554085,0,0,35,0.000259,0,0,0,0.086774
4475,4475,,2,2,43,0.043484,0.049723,4939,0,0,31,0.000221,0,0,0,0.011622
4476,4476,,6,6,34,0.059637,0.076126,959953.648779,0,0,33,0.000381,0,0.066667,1,0.087217
4477,4477,,3,3,33,0.062283,0.076923,864188.03919,0,0,33,0.000204,0,0,0,0.050863
4478,4478,,3,3,37,0.05032,0.061265,36066.835959,0,0,31,0.000243,0,0,0,0.036925
4479,4479,,2,2,36,0.052911,0.065434,40612.169293,0,0,31,0.000158,0,0,0,0.028727
4480,4480,,2,2,37,0.050317,0.061029,21257.335959,0,0,31,0.00016,0,0,0,0.027796
4481,4481,,2,2,36,0.052907,0.06533,26054.919293,0,0,31,0.000157,0,0,0,0.026298
4482,4482,,3,3,40,0.04992,0.060309,32251.92421,0,0,31,0.000261,0,0,0,0.02547
4483,4483,,3,3,39,0.052485,0.065021,95985.363309,0,0,31,0.000234,0,0,0,0.036642
4484,4484,,2,2,33,0.050539,0.056482,57402.454258,0,0,32,0.000176,0,0,0,0.017568
4485,4485,,7,7,38,0.048014,0.058501,49519.637771,0,0,31,0.000521,0,0,0,0.066263
4486,4486,,3,3,37,0.044019,0.048798,11020.659364,0,0,32,0.000243,0,0,0,0.025394
4487,4487,,3,3,36,0.046036,0.051567,45428.566317,0,0,32,0.000233,0,0,0,0.032247
4488,4488,,2,2,40,0.044399,0.051175,3316.763616,0,0,31,0.000182,0,0,0,0.01824
4489,4489,,2,2,38,0.046452,0.052924,12706.27653,0,0,34,0.000187,0,0,0,0.015923
4490,4490,,2,2,40,0.047304,0.055065,23096.26855,0,0,31,0.00018,0,0,0,0.022103
4491,4491,,5,5,38,0.048887,0.059155,45847.594023,0,0,33,0.000401,0,0,0,0.04047
4492,4492,,3,3,37,0.051362,0.063339,51012.941642,0,0,33,0.000224,0,0,0,0.034668
4493,4493,,4,4,33,0.05192,0.059156,21447.413216,0,0,32,0.000326,0,0,0,0.039614
4494,4494,,2,2,36,0.049325,0.056574,63.45,0,0,31,0.00018,0,0,0,0.014118
4495,4495,,2,2,40,0.044893,0.053546,2556.372344,0,0,31,0.000168,0,0,0,0.018623
4496,4496,,2,2,39,0.045834,0.05423,17027.792733,0,0,31,0.00017,0,0,0,0.028261
4497,4497,,3,3,39,0.040465,0.044165,9876,0,0,32,0.000249,0,0.333333,1,0.026857
4498,4498,,2,2,42,0.045554,0.053172,24675,0,0,31,0.00019,0,0,0,0.019878
4499,4499,,2,2,43,0.043573,0.050055,19744,0,0,31,0.0002,0,0,0,0.016177
4500,4500,,5,5,41,0.047723,0.057029,57489.978824,0,0,31,0.000439,0,0,0,0.035975
4501,4501,,2,2,40,0.049899,0.060235,54518.772432,0,0,31,0.000171,0,0,0,0.02391
4502,4502,,1,1,37,0.048742,0.055863,0,0,0,31,0.000106,0,0,0,0.008951
4503,4503,,3,3,36,0.051239,0.060207,8646.729426,0,0,31,0.000269,0,0,0,0.022545
4504,4504,,2,2,41,0.042432,0.048686,1933.018615,0,0,33,0.000177,0,0,0,0.021786
4505,4505,,2,2,34,0.049327,0.054822,16154.20035,0,0,32,0.000178,0,0,0,0.017027
4506,4506,,3,3,33,0.051869,0.058544,25979.767016,0,0,32,0.000244,0,0,0,0.030528
4507,4507,,3,3,34,0.052871,0.061888,77075.270184,0,0,34,0.000225,0,0,0,0.03933
4508,4508,,4,4,35,0.053876,0.065064,85210.639231,0,0,34,0.000297,0,0,0,0.046145
4509,4509,,3,3,39,0.044442,0.050423,11019.762042,0,0,34,0.000278,0,0,0,0.022644
4510,4510,,2,2,34,0.049431,0.055822,5780.282454,0,0,34,0.000172,0,0,0,0.023046
4511,4511,,2,2,35,0.05207,0.061318,5298.305195,0,0,31,0.000172,0,0,0,0.018831
4512,4512,,4,4,36,0.050679,0.060741,27185.263188,0,0,31,0.000321,0,0,0,0.036151
4513,4513,,3,3,39,0.046889,0.056395,22437.52128,0,0,33,0.00026,0,0,0,0.023239
4514,4514,,1,1,40,0.044789,0.052407,0,0,0,33,0.000104,0,0,0,0.009044
4515,4515,,2,2,40,0.044587,0.051849,11730.240693,0,0,33,0.000183,0,0,0,0.016753
4516,4516,,3,3,38,0.048332,0.056671,85267.095926,0,0,33,0.000247,0,0,0,0.027784
4517,4517,,2,2,37,0.050731,0.059903,89489.872116,0,0,33,0.000165,0,0,0,0.019997
4518,4518,,4,4,37,0.048261,0.056861,9752.598949,0,0,31,0.00033,0,0,0,0.03539
4519,4519,,2,2,42,0.040977,0.04739,3492.970417,0,0,33,0.000185,0,0,0,0.028875
4520,4520,,8,8,42,0.041029,0.048517,44886.439206,0,0,33,0.000704,0,0,0,0.071286
4521,4521,,1,1,43,0.039412,0.045077,0,0,0,33,0.000105,0,0,0,0.020797
4522,4522,,4,4,40,0.044171,0.051381,66550.979259,0,0,33,0.000342,0,0,0,0.038691
4523,4523,,2,2,37,0.047289,0.054523,8066.909536,0,0,31,0.000179,0,0,0,0.018544
4524,4524,,2,2,40,0.044862,0.053296,13833.736756,0,0,33,0.000172,0,0,0,0.020331
4525,4525,,2,2,38,0.048455,0.056728,4185.830426,0,0,35,0.000169,0,0,0,0.02238
4526,4526,,3,3,36,0.047898,0.054683,9877,0,0,34,0.000288,0,0,0,0.026719
4527,4527,,1,1,40,0.042201,0.047355,0,0,0,31,0.000108,0,0,0,0.00886
4528,4528,,3,3,39,0.04406,0.050429,5213.808087,0,0,31,0.000273,0,0,0,0.021694
4529,4529,,2,2,41,0.042774,0.049447,700.385317,0,0,31,0.000184,0,0,0,0.016524
4530,4530,,2,2,39,0.047009,0.055512,9288.827929,0,0,31,0.00017,0,0,0,0.026201
4531,4531,,3,3,37,0.048747,0.056939,9511.071934,0,0,34,0.000251,0,0,0,0.029305
4532,4532,,3,3,34,0.054483,0.064713,9510.694805,0,0,34,0.000233,0,0.333333,1,0.039341
4533,4533,,2,2,38,0.042167,0.046215,3038.047849,0,0,32,0.000167,0,0,0,0.019281
4534,4534,,5,5,34,0.053168,0.062778,22683.212402,0,0,34,0.000399,0,0,0,0.048578
4535,4535,,3,3,33,0.055501,0.06532,55771.278951,0,0,34,0.000227,0,0,0,0.04133
4536,4536,,2,2,33,0.055437,0.064225,2264.089565,0,0,34,0.000164,0,0,0,0.022358
4537,4537,,4,4,36,0.053572,0.065382,123298.755201,0,0,35,0.000281,0,0,0,0.054137
4538,4538,,5,5,40,0.044287,0.051271,27012.443225,0,0,35,0.000468,0,0,0,0.035325
4539,4539,,3,3,40,0.044134,0.049788,9877,0,0,35,0.000321,0,0,0,0.01685
4540,4540,,3,3,34,0.049207,0.055095,56104.474731,0,0,32,0.000261,0,0,0,0.024848
4541,4541,,3,3,34,0.054522,0.065208,18922.945935,0,0,34,0.000242,0,0,0,0.042561
4542,4542,,4,4,36,0.05116,0.060497,16649.505267,0,0,34,0.000295,0,0.166667,1,0.041995
4543,4543,,2,2,36,0.053576,0.065045,49056.434116,0,0,33,0.000152,0,0,0,0.025778
4544,4544,,1,1,42,0.041207,0.047413,0,0,0,33,0.000103,0,0,0,0.010843
4545,4545,,2,2,38,0.045181,0.051459,3286.88429,0,0,31,0.000184,0,0,0,0.016388
4546,4546,,2,2,34,0.049314,0.054734,19,0,0,32,0.000175,0,0,0,0.018969
4547,4547,,3,3,39,0.040468,0.044214,33.833333,0,0,32,0.000238,0,0.333333,1,0.027616
4548,4548,,2,2,41,0.043202,0.048351,4939,0,0,31,0.000219,0,0,0,0.013402
4549,4549,,3,3,40,0.045151,0.051329,14813,0,0,31,0.000295,0,0,0,0.021021
4550,4550,,2,2,36,0.044819,0.049194,6162.820854,0,0,32,0.000177,0,0,0,0.016139
4551,4551,,2,2,40,0.044586,0.051798,6857.740693,0,0,33,0.000182,0,0,0,0.014987
4552,4552,,4,4,31,0.058358,0.072001,415961.265182,0,0,32,0.000268,0,0,0,0.07341
4553,4553,,3,3,40,0.044117,0.052488,4389.088296,0,0,31,0.000246,0,0,0,0.023924
4554,4554,,4,4,39,0.046148,0.05377,80537.645926,0,0,33,0.000352,0,0,0,0.033362
4555,4555,,2,2,42,0.041266,0.048246,12141.54375,0,0,33,0.000181,0,0,0,0.021822
4556,4556,,2,2,38,0.047845,0.055196,26828.160679,0,0,31,0.000175,0,0,0,0.019108
4557,4557,,2,2,35,0.052092,0.06151,6775.537241,0,0,31,0.000172,0,0,0,0.020957
4558,4558,,1,1,35,0.046993,0.051327,0,0,0,32,0.000106,0,0,0,0.00865
4559,4559,,1,1,44,0.041673,0.046885,0,0,0,31,0.000124,0,0,0,0.006301
4560,4560,,2,2,37,0.050881,0.060587,39333.907066,0,0,33,0.000167,0,0,0,0.023001
4561,4561,,3,3,36,0.050382,0.058914,5525.766667,0,0,31,0.000271,0,0,0,0.021929
4562,4562,,4,4,39,0.046299,0.053937,20281.830081,0,0,31,0.000346,0,0,0,0.030069
4563,4563,,2,2,38,0.048446,0.05658,2450.223077,0,0,33,0.000175,0,0,0,0.015614
4564,4564,,5,5,37,0.046751,0.053795,14814,0,0,34,0.000423,0,0.1,1,0.051746
4565,4565,,3,3,37,0.04675,0.053626,4939,0,0,34,0.000239,0,0.333333,1,0.045901
4566,4566,,2,2,38,0.048401,0.056206,19744,0,0,35,0.000182,0,0,0,0.017592
4567,4567,,3,3,37,0.050858,0.060433,34428.466667,0,0,35,0.000236,0,0,0,0.032866
4568,4568,,2,2,41,0.04293,0.050224,726.064214,0,0,31,0.000176,0,0,0,0.016635
4569,4569,,2,2,34,0.054484,0.064663,11220.986782,0,0,34,0.000167,0,0,0,0.029806
4570,4570,,5,5,37,0.050723,0.060429,45554.565307,0,0,33,0.000402,0,0,0,0.045115
4571,4571,,2,2,36,0.053373,0.064156,49804.341497,0,0,33,0.00016,0,0,0,0.028894
4572,4572,,1,1,33,0.057906,0.06825,0,0,0,33,0.00009,0,0,0,0.018299
4573,4573,,4,4,32,0.061465,0.075322,248030.500083,0,0,33,0.000283,0,0.166667,1,0.077559
4574,4574,,5,5,33,0.060955,0.075243,313516.040107,0,0,33,0.000372,0,0,0,0.053439
4575,4575,,2,2,36,0.051193,0.060536,32061.139639,0,0,34,0.000165,0,0,0,0.026253
4576,4576,,1,1,41,0.043201,0.048216,0,0,0,31,0.000114,0,0,0,0.00877
4577,4577,,2,2,37,0.050708,0.059766,10871.62483,0,0,33,0.000164,0,0,0,0.020358
4578,4578,,1,1,36,0.049187,0.056154,0,0,0,34,0.000103,0,0,0,0.0104
4579,4579,,4,4,41,0.042978,0.050717,21806.508035,0,0,33,0.000343,0,0,0,0.029155
4580,4580,,1,1,39,0.046609,0.054644,0,0,0,33,0.000098,0,0,0,0.013543
4581,4581,,3,3,38,0.049163,0.060563,55536.199427,0,0,33,0.000233,0,0,0,0.03113
4582,4582,,3,3,37,0.051639,0.06534,66746.006953,0,0,33,0.000215,0,0,0,0.045603
4583,4583,,2,2,39,0.04623,0.053122,4939,0,0,31,0.000204,0,0,0,0.01428
4584,4584,,2,2,39,0.046635,0.05501,11722.407359,0,0,33,0.000176,0,0,0,0.020393
4585,4585,,3,3,41,0.042724,0.049376,6962.740693,0,0,33,0.000273,0,0,0,0.021491
4586,4586,,2,2,41,0.042724,0.049241,2025.240693,0,0,33,0.000181,0,0,0,0.016118
4587,4587,,1,1,42,0.040974,0.046382,0,0,0,33,0.000108,0,0,0,0.008827
4588,4588,,4,4,35,0.048243,0.054598,79155.454554,0,0,32,0.000315,0,0,0,0.038313
4589,4589,,3,3,42,0.041023,0.047295,822,0,0,33,0.00026,0,0,0,0.024
4590,4590,,3,3,41,0.047623,0.056617,23869.542311,0,0,31,0.000267,0,0,0,0.023581
4591,4591,,2,2,35,0.051684,0.05988,4939,0,0,34,0.000198,0,0,0,0.016107
4592,4592,,3,3,43,0.039724,0.046628,10526.04743,0,0,33,0.000274,0,0,0,0.03416
4593,4593,,1,1,38,0.04554,0.051538,0,0,0,34,0.000102,0,0,0,0.011119
4594,4594,,1,1,34,0.057454,0.068238,0,0,0,33,0.000094,0,0,0,0.015171
4595,4595,,1,1,34,0.057454,0.068238,0,0,0,33,0.000094,0,0,0,0.015171
4596,4596,,2,2,35,0.051687,0.059911,4608.694805,0,0,31,0.000173,0,0,0,0.018314
4597,4597,,2,2,41,0.042498,0.0488,7776.490844,0,0,33,0.000189,0,0,0,0.021946
4598,4598,,2,2,40,0.044821,0.052976,12694.437946,0,0,33,0.000177,0,0,0,0.019887
4599,4599,,1,1,38,0.046523,0.053319,0,0,0,34,0.000102,0,0,0,0.012613
4600,4600,,2,2,34,0.047268,0.052079,11966.793917,0,0,32,0.000184,0,0,0,0.013918
4601,4601,,2,2,37,0.048321,0.057234,8864.989402,0,0,31,0.000164,0,0,0,0.030634
4602,4602,,6,6,36,0.049039,0.057693,61735.621729,0,0,34,0.000452,0,0.066667,1,0.079598
4603,4603,,1,1,38,0.050532,0.06171,0,0,0,35,0.00009,0,0,0,0.01883
4604,4604,,1,1,36,0.051082,0.059285,0,0,0,34,0.000102,0,0,0,0.010363
4605,4605,,3,3,35,0.053831,0.064357,13484.679884,0,0,34,0.000254,0,0,0,0.031181
4606,4606,,3,3,38,0.042166,0.046379,16707.785485,0,0,32,0.000236,0,0.333333,1,0.029919
4607,4607,,3,3,35,0.05331,0.064954,52881.521906,0,0,31,0.00023,0,0,0,0.033502
4608,4608,,4,4,34,0.056277,0.070651,364077.053827,0,0,31,0.00028,0,0,0,0.050332
4609,4609,,2,2,38,0.048435,0.056463,4939,0,0,35,0.00019,0,0,0,0.019819
4610,4610,,2,2,37,0.048672,0.056092,17552.77653,0,0,34,0.000182,0,0,0,0.014848
4611,4611,,3,3,37,0.047712,0.055371,5296.677489,0,0,34,0.000252,0,0,0,0.036174
4612,4612,,1,1,40,0.044251,0.050336,0,0,0,31,0.000104,0,0,0,0.011081
4613,4613,,2,2,37,0.048295,0.056851,3329.412652,0,0,31,0.000169,0,0,0,0.020995
4614,4614,,2,2,38,0.048314,0.056419,594.22381,0,0,33,0.000169,0,0,0,0.02422
4615,4615,,2,2,35,0.052125,0.061827,35623.621346,0,0,31,0.000166,0,0,0,0.023475
4616,4616,,3,3,34,0.049897,0.056504,10014.666667,0,0,32,0.000262,0,0,0,0.028473
4617,4617,,2,2,35,0.053845,0.064298,13027.962759,0,0,31,0.000167,0,0,0,0.025605
4618,4618,,1,1,35,0.050484,0.057834,0,0,0,34,0.000098,0,0,0,0.014764
4619,4619,,3,3,36,0.051108,0.059894,6503.698366,0,0,34,0.000269,0,0,0,0.024528
4620,4620,,3,3,41,0.042381,0.049104,46653.377311,0,0,33,0.000268,0,0,0,0.038716
4621,4621,,3,3,38,0.048295,0.056407,17038.49057,0,0,33,0.000244,0,0,0,0.029719
4622,4622,,3,3,38,0.048469,0.056931,34635.407066,0,0,31,0.000262,0,0,0,0.02604
4623,4623,,1,1,40,0.044188,0.049842,0,0,0,31,0.000117,0,0,0,0.006756
4624,4624,,2,2,35,0.045921,0.050329,8772.302907,0,0,32,0.000184,0,0,0,0.013817
4625,4625,,1,1,37,0.048623,0.05558,0,0,0,34,0.000107,0,0,0,0.009315
4626,4626,,3,3,35,0.048164,0.055427,11857.263575,0,0,34,0.000257,0,0,0,0.031548
4627,4627,,3,3,32,0.055194,0.066573,140140.465019,0,0,32,0.000209,0,0,0,0.051444
4628,4628,,4,4,35,0.056329,0.069503,64490.508164,0,0,33,0.000289,0,0.166667,1,0.052813
4629,4629,,1,1,38,0.045142,0.050858,0,0,0,31,0.000114,0,0,0,0.007091
4630,4630,,2,2,36,0.050621,0.059978,16537.923797,0,0,31,0.00017,0,0,0,0.017988
4631,4631,,2,2,34,0.052801,0.06064,61.2,0,0,34,0.000164,0,0,0,0.018824
4632,4632,,2,2,32,0.053367,0.062506,1564.454514,0,0,32,0.00016,0,0,0,0.030215
4633,4633,,2,2,39,0.046104,0.05297,12144.591003,0,0,33,0.000178,0,0,0,0.019081
4634,4634,,2,2,33,0.054987,0.06306,17972.500439,0,0,32,0.000168,0,0,0,0.022511
4635,4635,,1,1,44,0.038207,0.043721,0,0,0,33,0.000108,0,0,0,0.010979
4636,4636,,2,2,36,0.051132,0.060003,22438.443196,0,0,34,0.000171,0,0,0,0.020462
4637,4637,,3,3,35,0.051709,0.060281,7835.685149,0,0,34,0.000268,0,0,0,0.023614
4638,4638,,1,1,42,0.041413,0.045695,0,0,0,31,0.000123,0,0,0,0.006646
4639,4639,,2,2,37,0.048221,0.056376,9934.666667,0,0,31,0.000172,0,0,0,0.021097
4640,4640,,3,3,38,0.044666,0.050393,4940.5,0,0,34,0.000257,0,0,0,0.029369
4641,4641,,3,3,37,0.04675,0.05361,14807,0,0,34,0.000252,0,0,0,0.037722
4642,4642,,1,1,36,0.049167,0.05594,0,0,0,34,0.000106,0,0,0,0.009077
4643,4643,,4,4,34,0.054926,0.066655,61991.297115,0,0,31,0.000306,0,0,0,0.037419
4644,4644,,3,3,33,0.058061,0.072366,389707.077078,0,0,31,0.000209,0,0,0,0.052611
4645,4645,,2,2,38,0.044663,0.050174,4939,0,0,34,0.0002,0,0,0,0.01609
4646,4646,,2,2,35,0.05383,0.064195,7311.639177,0,0,34,0.000155,0,0,0,0.026769
4647,4647,,1,1,45,0.040083,0.044772,0,0,0,31,0.000119,0,0,0,0.008358
4648,4648,,3,3,39,0.047283,0.054587,34245.058932,0,0,31,0.000265,0,0,0,0.024597
4649,4649,,5,5,32,0.053412,0.063689,91187.19957,0,0,32,0.000333,0,0.1,1,0.073597
4650,4650,,1,1,38,0.046482,0.052957,0,0,0,34,0.000101,0,0,0,0.010024
4651,4651,,6,6,33,0.057615,0.070873,85783.748454,0,0,34,0.000428,0,0.066667,1,0.082195
4652,4652,,6,6,32,0.061085,0.077417,1098422.249573,0,0,32,0.000381,0,0.066667,1,0.119712
4653,4653,,2,2,37,0.047276,0.054319,4939,0,0,31,0.000198,0,0,0,0.016085
4654,4654,,4,4,36,0.04962,0.058434,32694.489051,0,0,31,0.00033,0,0,0,0.032617
4655,4655,,5,5,35,0.055812,0.071561,492062.86398,0,0,31,0.000344,0,0,0,0.067049
4656,4656,,2,2,34,0.058031,0.071558,217591.241243,0,0,31,0.000152,0,0,0,0.032458
4657,4657,,2,2,41,0.046512,0.05445,7798.583827,0,0,31,0.000183,0,0,0,0.016179
4658,4658,,2,2,33,0.05186,0.058315,9855,0,0,32,0.00017,0,0,0,0.024378
4659,4659,,3,3,39,0.046933,0.056838,24797.56029,0,0,33,0.000241,0,0,0,0.025781
4660,4660,,5,5,32,0.054693,0.062968,134801.820492,0,0,32,0.000375,0,0,0,0.053221
4661,4661,,3,3,36,0.053397,0.064353,110087.496947,0,0,33,0.000229,0,0,0,0.030309
4662,4662,,4,4,35,0.056355,0.069715,168196.397729,0,0,33,0.000275,0,0.166667,1,0.054526
4663,4663,,1,1,41,0.042254,0.047274,0,0,0,34,0.000109,0,0,0,0.008864
4664,4664,,3,3,40,0.044118,0.050315,8265.919278,0,0,34,0.000278,0,0,0,0.021737
4665,4665,,1,1,36,0.049145,0.055706,0,0,0,34,0.000114,0,0,0,0.006965
4666,4666,,1,1,40,0.044112,0.050129,0,0,0,33,0.000105,0,0,0,0.011596
4667,4667,,3,3,38,0.048442,0.056793,14925,0,0,35,0.000244,0,0,0,0.032872
4668,4668,,1,1,39,0.042754,0.047232,0,0,0,34,0.000115,0,0,0,0.006965
4669,4669,,2,2,39,0.046635,0.055037,16594.407359,0,0,33,0.000176,0,0,0,0.020737
4670,4670,,3,3,37,0.048812,0.05719,32504.207602,0,0,31,0.000244,0,0,0,0.027005
4671,4671,,2,2,45,0.040083,0.044907,4939,0,0,31,0.000227,0,0,0,0.012986
4672,4672,,2,2,37,0.048202,0.056106,11640.923797,0,0,31,0.000176,0,0,0,0.016853
4673,4673,,2,2,35,0.050486,0.05802,9876,0,0,34,0.000189,0,0,0,0.021179
4674,4674,,3,3,44,0.041756,0.047435,14813,0,0,31,0.000313,0,0,0,0.01869
4675,4675,,3,3,36,0.05112,0.059936,2445.483333,0,0,34,0.000226,0,0.333333,1,0.029996
4676,4676,,3,3,38,0.046031,0.05318,6982.75713,0,0,31,0.000258,0,0,0,0.025028
4677,4677,,4,4,36,0.053576,0.065528,91404.411278,0,0,33,0.000295,0,0,0,0.044991
4678,4678,,3,3,35,0.056547,0.07063,133605.291981,0,0,33,0.000206,0,0,0,0.048466
4679,4679,,2,2,40,0.044424,0.05132,3108.483854,0,0,31,0.000179,0,0,0,0.018251
4680,4680,,1,1,35,0.051667,0.059581,0,0,0,34,0.000099,0,0,0,0.011248
4681,4681,,2,2,40,0.044231,0.050376,4939,0,0,35,0.000209,0,0,0,0.014654
4682,4682,,1,1,35,0.049578,0.055109,0,0,0,32,0.000106,0,0,0,0.009044
4683,4683,,3,3,34,0.052164,0.059173,13183.167105,0,0,32,0.000266,0,0,0,0.023238
4684,4684,,2,2,37,0.050867,0.060436,7181.95641,0,0,33,0.000167,0,0,0,0.020284
4685,4685,,2,2,38,0.048474,0.056902,46066.007511,0,0,35,0.000173,0,0,0,0.02507
4686,4686,,5,5,37,0.050898,0.061084,78989.354603,0,0,35,0.000385,0,0,0,0.049963
4687,4687,,2,2,40,0.046551,0.054252,8000.603865,0,0,31,0.00018,0,0,0,0.015937
4688,4688,,2,2,32,0.052175,0.058893,60596.445269,0,0,32,0.000169,0,0,0,0.023012
4689,4689,,4,4,36,0.050653,0.060638,58756.449254,0,0,31,0.000311,0,0,0,0.036604
